utt_id,wav,emotion,raw_emotion,speaker,session,start,end,dur,valence,arousal,dominance,transcript
Ses01M_impro06_F025,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F025.wav,neutral,neu,Ses01F,1,208.8826,210.7397,1.857,2.5,2.0,2.5,That's a long time.
Ses01M_impro06_F026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F026.wav,neutral,neu,Ses01F,1,214.6701,217.6415,2.971,3.0,3.0,3.0,It's good that you were there.
Ses01M_impro06_F027,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F027.wav,neutral,neu,Ses01F,1,233.02,235.13,2.11,3.0,2.0,2.5,Yeah.
Ses01M_impro06_F028,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F028.wav,neutral,neu,Ses01F,1,239.1062,242.6985,3.592,3.0,2.0,2.5,Are there things you wish you'd done differently?
Ses01M_impro06_M000,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M000.wav,sad,sad,Ses01M,1,12.4633,16.51,4.047,3.0,2.5,2.0,"Yeah, I'm just-- yeah"
Ses01M_impro06_M001,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M001.wav,sad,sad,Ses01M,1,19.1808,22.89,3.709,3.0,2.0,3.0,"Just kind of feel numb, you know."
Ses01M_impro06_M002,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M002.wav,sad,sad,Ses01M,1,25.7888,30.0906,4.302,2.5,2.0,2.0,You didn't even hear?
Ses01M_impro06_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M003.wav,sad,sad,Ses01M,1,31.76,35.36,3.6,2.5,2.5,2.5,[BREATHING] Umm.
Ses01M_impro06_M004,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M004.wav,sad,sad,Ses01M,1,36.11,40.0,3.89,2.0,3.0,3.5,God I've told this story so many times. Umm.
Ses01M_impro06_M005,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M005.wav,sad,sad,Ses01M,1,41.22,44.6825,3.462,2.0,2.5,3.0,I just...I just basically lost someone that was really close to me.
Ses01M_impro06_M006,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M006.wav,sad,sad,Ses01M,1,46.41,61.99,15.58,1.5,2.5,3.5,"And I've kind of been dealing with all of the...the stuff, you know the hospital and people work because..."
Ses01M_impro06_M007,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M007.wav,sad,sad,Ses01M,1,63.63,67.63,4.0,2.0,2.0,2.5,"He kind of didn't have anyone to take care of that for him, so--"
Ses01M_impro06_M008,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M008.wav,sad,sad,Ses01M,1,71.79,76.0581,4.268,2.0,2.0,3.0,It's just really...really messed up.
Ses01M_impro06_M009,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M009.wav,sad,sad,Ses01M,1,79.2956,82.6661,3.371,1.5,2.5,2.5,No.
Ses01M_impro06_M010,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M010.wav,sad,sad,Ses01M,1,83.7526,87.234,3.481,1.5,3.0,3.0,Just like it.
Ses01M_impro06_M011,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M011.wav,sad,sad,Ses01M,1,89.295,95.89,6.595,2.0,2.5,3.0,"No, I mean it just came on really quick, you know I mean it was a [GARBAGE] it was a sickness but it just --"
Ses01M_impro06_M012,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M012.wav,sad,sad,Ses01M,1,96.5029,97.96,1.457,3.0,2.0,2.5,What?
Ses01M_impro06_M013,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M013.wav,sad,sad,Ses01M,1,100.6075,105.74,5.132,2.5,3.0,3.0,"He was sick. He got sick. He got sick but it happened really, really fast, you know."
Ses01M_impro06_M014,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M014.wav,sad,sad,Ses01M,1,105.84,109.16,3.32,2.5,3.0,3.5,It was kind of like boom... done
Ses01M_impro06_M015,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M015.wav,sad,sad,Ses01M,1,109.59,114.61,5.02,2.5,3.0,3.0,It's just really weird because he was really young you know and it kind of like...
Ses01M_impro06_M016,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M016.wav,sad,sad,Ses01M,1,115.9875,118.25,2.263,2.5,2.5,3.0,--it just kind of freaks you out.
Ses01M_impro06_M017,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M017.wav,sad,sad,Ses01M,1,123.15,146.89,23.74,1.5,3.0,4.5,So weird you know that like one days it's like you know sounds so stupid but like one day someone's here. And like next day you know they're not here and it just kind of makes you like think about like life and mortality and like that kind of stuff.  You just like used to take for granted--you know.
Ses01M_impro06_M018,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M018.wav,sad,sad,Ses01M,1,150.05,153.93,3.88,2.5,2.0,3.0,"Exactly, you know, and like he had so many plans and he was going to do..."
Ses01M_impro06_M019,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M019.wav,sad,sad,Ses01M,1,154.55,157.4,2.85,2.0,2.5,3.0,"so many things, you know?"
Ses01M_impro06_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M020.wav,sad,sad,Ses01M,1,159.35,160.74,1.39,3.0,2.5,2.0,What?
Ses01M_impro06_M021,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M021.wav,sad,sad,Ses01M,1,163.73,165.86,2.13,2.0,2.0,3.5,Yeah.
Ses01M_impro06_M022,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M022.wav,sad,sad,Ses01M,1,181.8077,184.86,3.052,2.5,2.0,3.0,"He was a really, really good guy."
Ses01M_impro06_M023,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M023.wav,sad,sad,Ses01M,1,186.5973,189.55,2.953,2.5,2.0,3.5,A lot of people loved him.
Ses01M_impro06_M024,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M024.wav,sad,sad,Ses01M,1,193.13,197.51,4.38,1.5,3.0,3.5,"You know, it's like affecting a lot of people it's not just me, you know?"
Ses01M_impro06_M025,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M025.wav,sad,sad,Ses01M,1,202.51,203.85,1.34,3.0,2.0,2.5,Umm...
Ses01M_impro06_M026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M026.wav,sad,sad,Ses01M,1,205.65,208.5721,2.922,2.5,3.0,3.5,For like eight years.
Ses01M_impro06_M027,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M027.wav,sad,sad,Ses01M,1,210.21,212.22,2.01,2.5,2.0,2.5,Yeah.
Ses01M_impro06_M028,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M028.wav,sad,sad,Ses01M,1,217.5175,221.8768,4.359,3.5,2.5,4.0,"Yeah, I'm glad I was there. Glad I- glad I got to be there."
Ses01M_impro06_M029,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M029.wav,sad,sad,Ses01M,1,225.32,227.51,2.19,2.0,2.5,3.0,"So weird,"
Ses01M_impro06_M030,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M030.wav,sad,sad,Ses01M,1,227.54,234.26,6.72,1.5,3.0,4.5,"like I can't...it's like you know it's like ""pinch me"" it's like I can't believe like I'm dealing with this, you know."
Ses01M_impro07_F000,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F000.wav,neutral,neu,Ses01F,1,7.63,8.57,0.94,4.0,2.0,2.5,Yeah.
Ses01M_impro07_F001,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F001.wav,happy,exc,Ses01F,1,13.95,21.12,7.17,4.5,4.0,3.0,[LAUGHTER]. For softball? That's unbelievable. Is it slow pitch?
Ses01M_impro07_F003,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F003.wav,happy,exc,Ses01F,1,27.06,29.81,2.75,3.5,3.0,3.0,Pinch hitting softball.
Ses01M_impro07_F004,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F004.wav,happy,exc,Ses01F,1,30.31,33.08,2.77,4.0,3.5,3.0,That is incredible.
Ses01M_impro07_F005,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F005.wav,happy,exc,Ses01F,1,33.72,37.27,3.55,4.5,4.0,3.0,That's amazing. They pay for everything?
Ses01M_impro07_F006,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F006.wav,happy,exc,Ses01F,1,37.88,42.5825,4.703,3.5,3.5,3.0,"Your housing, books, everything? That is incredible."
Ses01M_impro07_F007,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F007.wav,happy,exc,Ses01F,1,45.145,49.2825,4.137,3.5,2.5,3.0,That is incredible. Do you get like a per diem?
Ses01M_impro07_F008,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F008.wav,happy,exc,Ses01F,1,49.64,52.1,2.46,4.0,2.5,3.0,You should...You should look into that.
Ses01M_impro07_F009,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F009.wav,happy,exc,Ses01F,1,52.46,57.4562,4.996,4.0,2.5,3.5,"That is amazing, congratulations. Good for you."
Ses01M_impro07_F010,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F010.wav,neutral,neu,Ses01F,1,58.78,60.21,1.43,3.0,2.0,2.0,Oh.
Ses01M_impro07_F011,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F011.wav,happy,exc,Ses01F,1,60.81,66.77,5.96,3.0,2.5,2.5,"Yeah, that you probably. You should see one of these Victorian houses around by."
Ses01M_impro07_F012,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F012.wav,neutral,neu,Ses01F,1,68.64,72.35,3.71,4.0,3.0,2.5,Oh. Venice beach.
Ses01M_impro07_F013,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F013.wav,happy,exc,Ses01F,1,72.84,76.23,3.39,3.5,2.5,2.5,"Oh, you don't like that. You're west-sider?"
Ses01M_impro07_F014,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F014.wav,happy,exc,Ses01F,1,76.59,87.8575,11.267,4.0,3.0,3.0,"Okay. That would be way too much of a commute you can't do that. Especially- I know especially from--I don't know, what I was going to say, I don't know."
Ses01M_impro07_F015,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F015.wav,happy,exc,Ses01F,1,88.4125,92.41,3.998,4.0,2.5,2.5,I don't know. Commuting from what Malibu that would be ridiculous.
Ses01M_impro07_F016,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F016.wav,happy,exc,Ses01F,1,95.26,101.5,6.24,4.0,3.0,2.5,Oh yeah. He'd drop you right off at practice?
Ses01M_impro07_F018,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F018.wav,happy,exc,Ses01F,1,111.59,116.34,4.75,3.5,3.0,2.5,They have those neon--softballs.  They're like day-glow you can see them anywhere.
Ses01M_impro07_F020,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F020.wav,neutral,neu,Ses01F,1,121.15,125.25,4.1,3.0,2.5,2.5,Oh. That is incredible. Is it--
Ses01M_impro07_F021,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F021.wav,happy,exc,Ses01F,1,125.31,132.5725,7.262,3.5,3.0,2.5,"do they have a--is it a co-ed softball team?  I mean... Really? You know, I didn't even know that they have that."
Ses01M_impro07_F022,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F022.wav,happy,exc,Ses01F,1,132.86,138.12,5.26,4.0,3.5,3.5,Who do you play? Like do--are you like... nationally ranked?
Ses01M_impro07_F023,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F023.wav,happy,exc,Ses01F,1,139.07,141.8,2.73,4.0,3.0,2.5,That is unbelievable.
Ses01M_impro07_F024,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F024.wav,happy,exc,Ses01F,1,141.99,144.485,2.495,3.5,3.0,2.5,I would put that right up there with--ping-pong.
Ses01M_impro07_F025,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F025.wav,happy,exc,Ses01F,1,144.66,148.265,3.605,4.0,3.5,2.5,I mean not to denigrate what you are doing.  I think that's great.
Ses01M_impro07_F026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F026.wav,happy,exc,Ses01F,1,149.71,154.92,5.21,4.0,4.0,3.5,"No, no.  I love softball. I played softball all the time."
Ses01M_impro07_F027,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F027.wav,happy,exc,Ses01F,1,156.18,167.8,11.62,4.5,4.0,3.0,I am not saying you should be. I'm not no. I think it's great I think you should be incredibly proud yourself especially because you're going to U.S.C for free for doing it. For free.
Ses01M_impro07_F033,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F033.wav,happy,hap,Ses01F,1,192.7,195.05,2.35,3.0,3.0,3.0,You're like the rookie? The new kid.
Ses01M_impro07_F034,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F034.wav,happy,hap,Ses01F,1,195.17,205.4775,10.308,4.0,3.5,3.5,Just watch in five years you'll be like on the force. You carry around donuts in your back pocket... [LAUGHTER]
Ses01M_impro07_M000,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M000.wav,happy,exc,Ses01M,1,2.6812,7.98,5.299,4.0,4.0,3.0,Check this out.  You know how I've told you I've been really into like softball recently?
Ses01M_impro07_M001,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M001.wav,happy,exc,Ses01M,1,8.22,14.75,6.53,4.0,3.0,3.0,"Well, this is totally random, I got this full ride scholarship to go to U.S.C next year to play softball."
Ses01M_impro07_M002,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M002.wav,happy,exc,Ses01M,1,15.54,20.67,5.13,5.0,3.5,4.0,For softball.  They're going to pay me to go to school. Isn't that awesome?
Ses01M_impro07_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M003.wav,happy,exc,Ses01M,1,20.92,34.38,13.46,4.0,4.0,3.0,"Yeah.  Well, I don't--well yeah I can pitch, I'm not like the pitcher though. I'm like the pinch hitter guy I mostly just hit.  But I guess I'm going to have to... Yeah, and then I play shortstop too but... It's so ex- The good news is I get to stay here."
Ses01M_impro07_M004,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M004.wav,happy,exc,Ses01M,1,34.76,38.66,3.9,4.5,3.5,2.5,"I know. For softball, yeah."
Ses01M_impro07_M005,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M005.wav,happy,exc,Ses01M,1,38.78,48.28,9.5,4.0,4.0,3.0,"Yeah, everything. Every like- free ride and I get to, you know, like be on like a Trojans sports team too. And it's like cool. Isn't it awesome?"
Ses01M_impro07_M006,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M006.wav,happy,hap,Ses01M,1,48.73,52.86,4.13,4.0,3.0,2.0,"I don't know. I should ask. Yeah, I will."
Ses01M_impro07_M007,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M007.wav,happy,exc,Ses01M,1,54.63,56.31,1.68,4.0,4.0,2.5,Thank you.
Ses01M_impro07_M008,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M008.wav,happy,exc,Ses01M,1,56.53,61.35,4.82,4.0,3.0,2.5,But I don't know I want to live in the housing that they give me though 'cause I think I want to you know like get like a nicer place.
Ses01M_impro07_M009,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M009.wav,happy,exc,Ses01M,1,61.59,63.56,1.97,3.0,2.5,2.5,Where should I move?
Ses01M_impro07_M010,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M010.wav,happy,exc,Ses01M,1,66.3983,78.9,12.502,3.5,3.0,3.0,"That's a really good idea. Or I could go to like Santa Monica. Go beach. Venice beach, yeah a little dirty though. I don't want to go to Venice beach. But - Malibu. All right."
Ses01M_impro07_M011,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M011.wav,happy,hap,Ses01M,1,80.6825,83.82,3.137,4.0,3.0,2.5,Professional softball player Malibu. [LAUGHTER]
Ses01M_impro07_M013,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M013.wav,happy,hap,Ses01M,1,90.92,102.61,11.69,3.5,2.5,2.5,"Oh yeah, that would be.  Well, depends on what type of car you had, though too. I guess it would be worth it. helicopter. Yeah, helicopter.  There is a helipad there, right? Yeah, exactly."
Ses01M_impro07_M017,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M017.wav,happy,hap,Ses01M,1,131.95,134.62,2.67,4.0,3.5,2.5,They do it's--believe me it's huge.
Ses01M_impro07_M018,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M018.wav,happy,exc,Ses01M,1,135.305,141.01,5.705,3.5,3.5,3.0,I just got into it. I just kind of fell into it. Literally I was walking around and...
Ses01M_impro07_M019,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M019.wav,happy,hap,Ses01M,1,141.34,142.68,1.34,3.5,2.5,2.5,It's pretty wild.
Ses01M_impro07_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M020.wav,neutral,neu,Ses01M,1,143.98,147.84,3.86,3.5,2.5,2.5,"Yeah, well I doubt [GARBAGE] ping pong [GARBAGE]"
Ses01M_impro07_M024,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M024.wav,happy,exc,Ses01M,1,165.1825,169.6425,4.46,4.0,3.0,3.0,For free that's really what it's about. I mean who cares I mean if I have to play softball all the time?
Ses01M_impro07_M026,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M026.wav,neutral,neu,Ses01M,1,172.46,175.3625,2.903,2.5,3.0,2.5,Yeah we have like away games and stuff.
Ses01M_impro07_M030,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M030.wav,neutral,neu,Ses01M,1,192.22,194.25,2.03,3.0,2.5,1.5,But you know I'm like [GARBAGE].
Ses01M_impro07_M032,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M032.wav,happy,hap,Ses01M,1,196.38,199.86,3.48,4.0,3.0,2.5,I'm going to have a mustache...On the force...
Ses01M_impro07_M033,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M033.wav,happy,hap,Ses01M,1,204.81,206.6,1.79,3.5,2.5,1.5,Pull over..
Ses01M_script01_1_F004,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.wav,sad,sad,Ses01F,1,39.7634,42.1267,2.363,2.0,2.0,2.0,Did you talk to him?
Ses01M_script01_1_F005,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F005.wav,sad,sad,Ses01F,1,47.3034,50.417,3.114,2.3333,1.6667,2.3333,Cried hard?
Ses01M_script01_1_F006,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.wav,sad,sad,Ses01F,1,56.6816,58.8948,2.213,2.0,2.3333,1.6667,[BREATHING]
Ses01M_script01_1_F008,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F008.wav,angry,ang,Ses01F,1,64.24,69.2483,5.008,2.3333,2.3333,2.6667,"He's dreaming about him again, walking the streets."
Ses01M_script01_1_F011,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F011.wav,angry,ang,Ses01F,1,91.9059,95.32,3.414,2.3333,3.3333,3.3333,What do you mean a mistake?
Ses01M_script01_1_F014,/Users/abish/Downloads/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F014.wav,angry,ang,Ses01F,1,122.46,128.7433,6.283,1.6667,3.3333,4.0,"What, can you prove it?  What proof do you have?  Can you prove it?"
